,sentiment,word,count
0,Negatif,banget,96
1,Negatif,enggak,67
2,Negatif,keren,61
3,Negatif,sudah,40
4,Negatif,sih,39
5,Negatif,ya,36
6,Negatif,yang,35
7,Negatif,tvc,34
8,Negatif,nih,31
9,Negatif,deh,27
10,Negatif,perubahan,24
11,Negatif,saja,24
12,Negatif,kak,19
13,Negatif,benar,18
14,Negatif,gue,18
15,Negatif,gangguan,17
16,Negatif,iya,17
17,Negatif,kayak,17
18,Negatif,berubah,14
19,Negatif,gila,14
20,Negatif,internet,14
21,Negatif,wifi,14
22,Negatif,lemot,13
23,Negatif,jaringan,12
24,Negatif,mati,12
25,Negatif,memang,12
26,Negatif,pakai,12
27,Negatif,tau,12
28,Negatif,kenapa,11
29,Negatif,nya,10
30,Negatif,ini,9
31,Negatif,lagi,9
32,Negatif,lu,9
33,Negatif,min,9
34,Negatif,nomor,9
35,Negatif,dm,8
36,Negatif,lihat,8
37,Negatif,terbaru,8
38,Negatif,bang,7
39,Negatif,begini,7
40,Negatif,error,7
41,Negatif,gua,7
42,Negatif,juga,7
43,Negatif,kalo,7
44,Negatif,loh,7
45,Negatif,parah,7
46,Negatif,setuju,7
47,Negatif,sinyal,7
48,Negatif,babi,6
49,Negatif,bayar,6
50,Negatif,belum,6
51,Negatif,bikin,6
52,Negatif,caper,6
53,Negatif,cek,6
54,Negatif,eh,6
55,Negatif,itu,6
56,Negatif,jam,6
57,Negatif,koneksi,6
58,Negatif,malam,6
59,Negatif,mulu,6
60,Negatif,telkomsel,6
61,Negatif,tuh,6
62,Negatif,wkwk,6
63,Negatif,akses,5
64,Negatif,anjing,5
65,Negatif,arah,5
66,Negatif,asu,5
67,Negatif,ayo,5
68,Negatif,connect,5
69,Negatif,fasilitas,5
70,Negatif,indonesia,5
71,Negatif,informasi,5
72,Negatif,ketinggalan,5
73,Negatif,main,5
74,Negatif,merah,5
75,Negatif,pas,5
76,Negatif,ragu,5
77,Negatif,sama,5
78,Negatif,solusi,5
79,Negatif,tahi,5
80,Negatif,terkini,5
81,Negatif,tolong,5
82,Negatif,ada,4
83,Negatif,anjir,4
84,Negatif,bagaimana,4
85,Negatif,bip,4
86,Negatif,capek,4
87,Negatif,daerah,4
88,Negatif,dari,4
89,Negatif,emosi,4
90,Negatif,halo,4
91,Negatif,hehe,4
92,Negatif,ika,4
93,Negatif,jelas,4
94,Negatif,kah,4
95,Negatif,kali,4
96,Negatif,kemarin,4
97,Negatif,lakukan,4
98,Negatif,langsung,4
99,Negatif,los,4
100,Negatif,loss,4
101,Negatif,mahal,4
102,Negatif,modem,4
103,Negatif,ngelag,4
104,Negatif,orang,4
105,Negatif,segini,4
106,Negatif,susah,4
107,Negatif,tunggal,4
108,Negatif,alias,3
109,Negatif,bagus,3
110,Negatif,barengan,3
111,Negatif,beli,3
112,Negatif,bineka,3
113,Negatif,bisa,3
114,Negatif,bogor,3
115,Negatif,down,3
116,Negatif,harga,3
117,Negatif,harus,3
118,Negatif,ih,3
119,Negatif,jangan,3
120,Negatif,kabel,3
121,Negatif,kakak,3
122,Negatif,karena,3
123,Negatif,keburukan,3
124,Negatif,lampu,3
125,Negatif,lelet,3
126,Negatif,lift,3
127,Negatif,mah,3
128,Negatif,mantap,3
129,Negatif,mohon,3
130,Negatif,ngerank,3
131,Negatif,padahal,3
132,Negatif,penanganan,3
133,Negatif,rumah,3
134,Negatif,sampai,3
135,Negatif,sejam,3
136,Negatif,sekeren,3
137,Negatif,siang,3
138,Negatif,signal,3
139,Negatif,stabil,3
140,Negatif,teros,3
141,Negatif,terus,3
142,Negatif,trouble,3
143,Negatif,tvnya,3
144,Negatif,valo,3
145,Negatif,wah,3
146,Negatif,yaallah,3
147,Negatif,ah,2
148,Negatif,akun,2
149,Negatif,allah,2
150,Negatif,aplikasi,2
151,Negatif,area,2
152,Negatif,asli,2
153,Negatif,babiiii,2
154,Negatif,begitu,2
155,Negatif,benerin,2
156,Negatif,berani,2
157,Negatif,berhenti,2
158,Negatif,bermasalah,2
159,Negatif,berwarna,2
160,Negatif,betull,2
161,Negatif,biar,2
162,Negatif,bilang,2
163,Negatif,btw,2
164,Negatif,bukan,2
165,Negatif,buruan,2
166,Negatif,cakep,2
167,Negatif,coba,2
168,Negatif,dapat,2
169,Negatif,detail,2
170,Negatif,dibayar,2
171,Negatif,dihati,2
172,Negatif,dipakai,2
173,Negatif,disconnect,2
174,Negatif,doang,2
175,Negatif,elon,2
176,Negatif,fiber,2
177,Negatif,gais,2
178,Negatif,gaiss,2
179,Negatif,ganti,2
180,Negatif,guys,2
181,Negatif,habis,2
182,Negatif,hai,2
183,Negatif,hujan,2
184,Negatif,id,2
185,Negatif,ijo,2
186,Negatif,indibasketball,2
187,Negatif,indihom,2
188,Negatif,internetnya,2
189,Negatif,jadi,2
190,Negatif,jalur,2
191,Negatif,jarak,2
192,Negatif,jelek,2
193,Negatif,jls,2
194,Negatif,kadang,2
195,Negatif,kaget,2
196,Negatif,kalah,2
197,Negatif,kartu,2
198,Negatif,kebaikan,2
199,Negatif,kebuka,2
200,Negatif,kecuali,2
201,Negatif,komplain,2
202,Negatif,konsepnya,2
203,Negatif,kontol,2
204,Negatif,ku,2
205,Negatif,kuota,2
206,Negatif,lan,2
207,Negatif,lantai,2
208,Negatif,laporan,2
209,Negatif,lawan,2
210,Negatif,layanan,2
211,Negatif,lek,2
212,Negatif,lo,2
213,Negatif,malu,2
214,Negatif,mari,2
215,Negatif,mas,2
216,Negatif,masih,2
217,Negatif,mau,2
218,Negatif,mendung,2
219,Negatif,mengaco,2
220,Negatif,mengalami,2
221,Negatif,minggu,2
222,Negatif,monyet,2
223,Negatif,muncul,2
224,Negatif,murah,2
225,Negatif,ngapa,2
226,Negatif,ngentot,2
227,Negatif,ninu,2
228,Negatif,numpang,2
229,Negatif,nyata,2
230,Negatif,of,2
231,Negatif,otto,2
232,Negatif,paket,2
233,Negatif,pengin,2
234,Negatif,perbaikan,2
235,Negatif,ping,2
236,Negatif,pingnya,2
237,Negatif,pokoknya,2
238,Negatif,restart,2
239,Negatif,riez,2
240,Negatif,routernya,2
241,Negatif,salut,2
242,Negatif,seharian,2
243,Negatif,sinyalnya,2
244,Negatif,sok,2
245,Negatif,sore,2
246,Negatif,stres,2
247,Negatif,stuck,2
248,Negatif,su,2
249,Negatif,sumpah,2
250,Negatif,takut,2
251,Negatif,tanah,2
252,Negatif,tapi,2
253,Negatif,tb,2
254,Negatif,terpasang,2
255,Negatif,the,2
256,Negatif,tidur,2
257,Negatif,tolol,2
258,Negatif,twitter,2
259,Negatif,vidio,2
260,Negatif,wih,2
261,Negatif,wkwkwk,2
262,Negatif,yuk,2
263,Negatif,aaaa,1
264,Negatif,abissss,1
265,Negatif,adek,1
266,Negatif,admin,1
267,Negatif,adminnnn,1
268,Negatif,adoh,1
269,Negatif,afk,1
270,Negatif,ajg,1
271,Negatif,aka,1
272,Negatif,aku,1
273,Negatif,alasan,1
274,Negatif,an,1
275,Negatif,anak,1
276,Negatif,and,1
277,Negatif,android,1
278,Negatif,aneh,1
279,Negatif,anjai,1
280,Negatif,anjeng,1
281,Negatif,anjengg,1
282,Negatif,anjg,1
283,Negatif,anjgggg,1
284,Negatif,anjingg,1
285,Negatif,anjinggggg,1
286,Negatif,anjingudh,1
287,Negatif,anjirt,1
288,Negatif,anjjj,1
289,Negatif,anjrid,1
290,Negatif,anying,1
291,Negatif,apaansih,1
292,Negatif,apartment,1
293,Negatif,apeeeee,1
294,Negatif,aren,1
295,Negatif,asekkkk,1
296,Negatif,aselikk,1
297,Negatif,asik,1
298,Negatif,asikk,1
299,Negatif,atasanya,1
300,Negatif,atau,1
301,Negatif,atlassiannet,1
302,Negatif,aturan,1
303,Negatif,awas,1
304,Negatif,baca,1
305,Negatif,back,1
306,Negatif,baikkeren,1
307,Negatif,bajadi,1
308,Negatif,bakar,1
309,Negatif,balas,1
310,Negatif,bandung,1
311,Negatif,bandwidth,1
312,Negatif,bangsat,1
313,Negatif,bangst,1
314,Negatif,banjar,1
315,Negatif,bantu,1
316,Negatif,banyumas,1
317,Negatif,batas,1
318,Negatif,bayangkan,1
319,Negatif,becus,1
320,Negatif,benaran,1
321,Negatif,benci,1
322,Negatif,bendino,1
323,Negatif,benerrr,1
324,Negatif,benerrrr,1
325,Negatif,bentar,1
326,Negatif,beraktivitas,1
327,Negatif,berapa,1
328,Negatif,berarti,1
329,Negatif,berat,1
330,Negatif,berbedabeda,1
331,Negatif,berdampak,1
332,Negatif,berenti,1
333,Negatif,berfungsi,1
334,Negatif,berinovasi,1
335,Negatif,berisik,1
336,Negatif,berita,1
337,Negatif,berkali,1
338,Negatif,berkalikali,1
339,Negatif,berlangganan,1
340,Negatif,bersamaan,1
341,Negatif,berulah,1
342,Negatif,besok,1
343,Negatif,best,1
344,Negatif,betulan,1
345,Negatif,bgst,1
346,Negatif,bhineka,1
347,Negatif,biarkan,1
348,Negatif,biru,1
349,Negatif,bisanya,1
350,Negatif,biznet,1
351,Negatif,bohongg,1
352,Negatif,boleh,1
353,Negatif,bosan,1
354,Negatif,both,1
355,Negatif,box,1
356,Negatif,btulll,1
357,Negatif,bubar,1
358,Negatif,buffering,1
359,Negatif,buka,1
360,Negatif,bunyi,1
361,Negatif,burik,1
362,Negatif,buseet,1
363,Negatif,busett,1
364,Negatif,byr,1
365,Negatif,byu,1
366,Negatif,bzz,1
367,Negatif,capture,1
368,Negatif,care,1
369,Negatif,cashbacks,1
370,Negatif,cemen,1
371,Negatif,cempedak,1
372,Negatif,cepat,1
373,Negatif,chat,1
374,Negatif,ciamik,1
375,Negatif,cipadung,1
376,Negatif,cok,1
377,Negatif,connecting,1
378,Negatif,connectionmu,1
379,Negatif,content,1
380,Negatif,contoh,1
381,Negatif,cord,1
382,Negatif,cs,1
383,Negatif,cup,1
384,Negatif,daily,1
385,Negatif,dalam,1
386,Negatif,dalan,1
387,Negatif,dangukeun,1
388,Negatif,dar,1
389,Negatif,daritadi,1
390,Negatif,darting,1
391,Negatif,data,1
392,Negatif,datang,1
393,Negatif,dbwah,1
394,Negatif,dear,1
395,Negatif,debest,1
396,Negatif,demen,1
397,Negatif,dengan,1
398,Negatif,dengar,1
399,Negatif,device,1
400,Negatif,diare,1
401,Negatif,dibikin,1
402,Negatif,dibuka,1
403,Negatif,dicolokin,1
404,Negatif,didepan,1
405,Negatif,didol,1
406,Negatif,dih,1
407,Negatif,diketuk,1
408,Negatif,dilakuin,1
409,Negatif,dilantai,1
410,Negatif,dimaafkan,1
411,Negatif,dipikir,1
412,Negatif,direstart,1
413,Negatif,diriset,1
414,Negatif,discord,1
415,Negatif,disebabkan,1
416,Negatif,diselesaikan,1
417,Negatif,disuruh,1
418,Negatif,ditengah,1
419,Negatif,doh,1
420,Negatif,done,1
421,Negatif,donkkkkkssssssss,1
422,Negatif,donksss,1
423,Negatif,drakoran,1
424,Negatif,drkmrn,1
425,Negatif,dsb,1
426,Negatif,duh,1
427,Negatif,ehiya,1
428,Negatif,elahhh,1
429,Negatif,emosiii,1
430,Negatif,enek,1
431,Negatif,engineer,1
432,Negatif,errornya,1
433,Negatif,etdah,1
434,Negatif,etmin,1
435,Negatif,event,1
436,Negatif,faktor,1
437,Negatif,fck,1
438,Negatif,fix,1
439,Negatif,floors,1
440,Negatif,fotonya,1
441,Negatif,ftth,1
442,Negatif,fup,1
443,Negatif,gadasinyal,1
444,Negatif,gambar,1
445,Negatif,ganguannyaa,1
446,Negatif,gara-gara,1
447,Negatif,garagara,1
448,Negatif,gawe,1
449,Negatif,get,1
450,Negatif,gian,1
451,Negatif,gmnsih,1
452,Negatif,goblk,1
453,Negatif,guyss,1
454,Negatif,gwe,1
455,Negatif,gws,1
456,Negatif,hah,1
457,Negatif,hahahaha,1
458,Negatif,hahahahha,1
459,Negatif,hapus,1
460,Negatif,harapan,1
461,Negatif,heh,1
462,Negatif,helooow,1
463,Negatif,her,1
464,Negatif,hihi,1
465,Negatif,hilir,1
466,Negatif,hitam,1
467,Negatif,hom,1
468,Negatif,hours,1
469,Negatif,huhu,1
470,Negatif,iki,1
471,Negatif,iku,1
472,Negatif,image,1
473,Negatif,india,1
474,Negatif,indihomo,1
475,Negatif,indikator,1
476,Negatif,indosat,1
477,Negatif,infokan,1
478,Negatif,infonya,1
479,Negatif,internetku,1
480,Negatif,internetudh,1
481,Negatif,ip,1
482,Negatif,isinya,1
483,Negatif,istigfarr,1
484,Negatif,isya,1
485,Negatif,jak,1
486,Negatif,jalan,1
487,Negatif,jamkot,1
488,Negatif,jarang,1
489,Negatif,jatim,1
490,Negatif,jatuh,1
491,Negatif,jelekk,1
492,Negatif,jempol,1
493,Negatif,jir,1
494,Negatif,jujurly,1
495,Negatif,jumat,1
496,Negatif,kabarin,1
497,Negatif,kabelnya,1
498,Negatif,kabupaten,1
499,Negatif,kaleng,1
500,Negatif,kalengkaleng,1
501,Negatif,kalian,1
502,Negatif,kambing,1
503,Negatif,kamu,1
504,Negatif,kapa,1
505,Negatif,kapok,1
506,Negatif,kebiasaan,1
507,Negatif,keburu,1
508,Negatif,kecamatan,1
509,Negatif,kecepatannya,1
510,Negatif,kejangkejang,1
511,Negatif,kelassss,1
512,Negatif,keluar,1
513,Negatif,kelurahan,1
514,Negatif,kemajuan,1
515,Negatif,kereeeennnnn,1
516,Negatif,kerenm,1
517,Negatif,kerja,1
518,Negatif,kerumah,1
519,Negatif,kesabaran,1
520,Negatif,kesel,1
521,Negatif,keseruannya,1
522,Negatif,ketebakk,1
523,Negatif,keterbatan,1
524,Negatif,keunduh,1
525,Negatif,keyeennn,1
526,Negatif,kisaran,1
527,Negatif,knapa,1
528,Negatif,knpppp,1
529,Negatif,kocak,1
530,Negatif,kode,1
531,Negatif,komaling,1
532,Negatif,koneksimu,1
533,Negatif,konsepnyaa,1
534,Negatif,kosong,1
535,Negatif,kost,1
536,Negatif,kota,1
537,Negatif,koyo,1
538,Negatif,kseringan,1
539,Negatif,kucing,1
540,Negatif,kui,1
541,Negatif,kulon,1
542,Negatif,kuning,1
543,Negatif,kuotaaaa,1
544,Negatif,kwkwkw,1
545,Negatif,l,1
546,Negatif,laaah,1
547,Negatif,lage,1
548,Negatif,lagiiiiii,1
549,Negatif,lamalamaa,1
550,Negatif,lambat,1
551,Negatif,lampunya,1
552,Negatif,lang,1
553,Negatif,langganan,1
554,Negatif,lapor,1
555,Negatif,larang,1
556,Negatif,last,1
557,Negatif,layar,1
558,Negatif,lemottt,1
559,Negatif,lemottttt,1
560,Negatif,lho,1
561,Negatif,lintas,1
562,Negatif,listrik,1
563,Negatif,liyoe,1
564,Negatif,loading,1
565,Negatif,lom,1
566,Negatif,lost,1
567,Negatif,maaf,1
568,Negatif,maeng,1
569,Negatif,maintenance,1
570,Negatif,majukan,1
571,Negatif,makane,1
572,Negatif,makij,1
573,Negatif,maksudnya,1
574,Negatif,manga,1
575,Negatif,maniez,1
576,Negatif,mantaapp,1
577,Negatif,manteeepp,1
578,Negatif,mantull,1
579,Negatif,mantuuuuuullllll,1
580,Negatif,masyarakat,1
581,Negatif,matiin,1
582,Negatif,mbak,1
583,Negatif,mbayar,1
584,Negatif,mbps,1
585,Negatif,mek,1
586,Negatif,melaprak,1
587,Negatif,melbu,1
588,Negatif,melekat,1
589,Negatif,melihat,1
590,Negatif,melongo,1
591,Negatif,membaca,1
592,Negatif,membara,1
593,Negatif,membawa,1
594,Negatif,memberikan,1
595,Negatif,memikir,1
596,Negatif,memperbaiki,1
597,Negatif,memperlihatkan,1
598,Negatif,menang,1
599,Negatif,menangissss,1
600,Negatif,mending,1
601,Negatif,menerima,1
602,Negatif,mengadu,1
603,Negatif,menggambarkan,1
604,Negatif,menghilangkan,1
605,Negatif,mengira,1
606,Negatif,mengomongkan,1
607,Negatif,menunggu,1
608,Negatif,menurunkan,1
609,Negatif,menyambung,1
610,Negatif,menyesuaikan,1
611,Negatif,merindukan,1
612,Negatif,mib,1
613,Negatif,mimpi,1
614,Negatif,misi,1
615,Negatif,ml,1
616,Negatif,mnyt,1
617,Negatif,molor,1
618,Negatif,monmaap,1
619,Negatif,monthly,1
620,Negatif,mu,1
621,Negatif,mudah,1
622,Negatif,muluu,1
623,Negatif,murni,1
624,Negatif,musk,1
625,Negatif,mwlakukan,1
626,Negatif,nah,1
627,Negatif,nder,1
628,Negatif,nebeng,1
629,Negatif,negara,1
630,Negatif,nehhhh,1
631,Negatif,nek,1
632,Negatif,ngadat,1
633,Negatif,ngang,1
634,Negatif,nge,1
635,Negatif,ngebangun,1
636,Negatif,ngeblur,1
637,Negatif,ngedown,1
638,Negatif,ngegangfu,1
639,Negatif,ngehost,1
640,Negatif,ngeleg,1
641,Negatif,ngendorse,1
642,Negatif,ngetwit,1
643,Negatif,ngewhatsapp,1
644,Negatif,ngikut,1
645,Negatif,nglag,1
646,Negatif,ngleg,1
647,Negatif,ngong,1
648,Negatif,ngontol,1
649,Negatif,ngorte,1
650,Negatif,nguji,1
651,Negatif,ngunu,1
652,Negatif,nugas,1
653,Negatif,nur,1
654,Negatif,nyala,1
655,Negatif,nyantai,1
656,Negatif,nyap,1
657,Negatif,nyapan,1
658,Negatif,nyuruh,1
659,Negatif,oalaaaaah,1
660,Negatif,oalah,1
661,Negatif,offline,1
662,Negatif,oh,1
663,Negatif,oke,1
664,Negatif,omaku,1
665,Negatif,online,1
666,Negatif,out,1
667,Negatif,p,1
668,Negatif,pabrik,1
669,Negatif,pagi,1
670,Negatif,pantesan,1
671,Negatif,panyileukan,1
672,Negatif,parahhh,1
673,Negatif,parahhhhhh,1
674,Negatif,pastikan,1
675,Negatif,pastinya,1
676,Negatif,patch,1
677,Negatif,pelanggan,1
678,Negatif,pelosok,1
679,Negatif,pencet,1
680,Negatif,perbedaan,1
681,Negatif,percaya,1
682,Negatif,pesan,1
683,Negatif,petugas,1
684,Negatif,piiiiig,1
685,Negatif,pitik,1
686,Negatif,pkerjaan,1
687,Negatif,pleasee,1
688,Negatif,pls,1
689,Negatif,pokoke,1
690,Negatif,pokoknyaa,1
691,Negatif,pon,1
692,Negatif,pondok,1
693,Negatif,positif,1
694,Negatif,positifnya,1
695,Negatif,proud,1
696,Negatif,psk,1
697,Negatif,pulang,1
698,Negatif,punuk,1
699,Negatif,punya,1
700,Negatif,putih,1
701,Negatif,putus,1
702,Negatif,rada,1
703,Negatif,rahuk,1
704,Negatif,rbanbulan,1
705,Negatif,ready,1
706,Negatif,rekoor,1
707,Negatif,reset,1
708,Negatif,respon,1
709,Negatif,restat,1
710,Negatif,riau,1
711,Negatif,ribu,1
712,Negatif,rohil,1
713,Negatif,rokan,1
714,Negatif,rumahku,1
715,Negatif,rusak,1
716,Negatif,rusakk,1
717,Negatif,sabar,1
718,Negatif,salah,1
719,Negatif,sales,1
720,Negatif,sareal,1
721,Negatif,saya,1
722,Negatif,sayang,1
723,Negatif,sebulan,1
724,Negatif,sehari,1
725,Negatif,sekalinya,1
726,Negatif,sekarang,1
727,Negatif,selamat,1
728,Negatif,semakin,1
729,Negatif,semangat,1
730,Negatif,seminggua,1
731,Negatif,senggol,1
732,Negatif,seperi,1
733,Negatif,seputaran,1
734,Negatif,sertakan,1
735,Negatif,seru,1
736,Negatif,server,1
737,Negatif,service,1
738,Negatif,setelan,1
739,Negatif,setujuu,1
740,Negatif,sgera,1
741,Negatif,sharian,1
742,Negatif,sihdrtd,1
743,Negatif,siiiii,1
744,Negatif,silakan,1
745,Negatif,sing,1
746,Negatif,sinyaaalll,1
747,Negatif,sinyalmu,1
748,Negatif,sinyalnyaa,1
749,Negatif,skripsian,1
750,Negatif,smartfren,1
751,Negatif,sosmed,1
752,Negatif,spah,1
753,Negatif,spechless,1
754,Negatif,spill,1
755,Negatif,stb,1
756,Negatif,stop,1
757,Negatif,sucks,1
758,Negatif,suka,1
759,Negatif,sulit,1
760,Negatif,sumpa,1
761,Negatif,sumut,1
762,Negatif,super,1
763,Negatif,suram,1
764,Negatif,suruh,1
765,Negatif,tabokin,1
766,Negatif,tag,1
767,Negatif,tagihan,1
768,Negatif,tahan,1
769,Negatif,tanggal,1
770,Negatif,tangsel,1
771,Negatif,tanya,1
772,Negatif,taunya,1
773,Negatif,tbtb,1
774,Negatif,tcc,1
775,Negatif,tcv,1
776,Negatif,telepon,1
777,Negatif,telkom,1
778,Negatif,tema,1
779,Negatif,tempo,1
780,Negatif,tepatnya,1
781,Negatif,terbarunya,1
782,Negatif,terbaruu,1
783,Negatif,terbengkalai,1
784,Negatif,terbitnya,1
785,Negatif,terdepan,1
786,Negatif,terganggu,1
787,Negatif,terharu,1
788,Negatif,terpantau,1
789,Negatif,tersambung,1
790,Negatif,tetap,1
791,Negatif,tipis,1
792,Negatif,tokped,1
793,Negatif,tonton,1
794,Negatif,tri,1
795,Negatif,tsel,1
796,Negatif,tuhan,1
797,Negatif,tukang,1
798,Negatif,tulisannya,1
799,Negatif,turun,1
800,Negatif,tvcnya,1
801,Negatif,tweet,1
802,Negatif,ujann,1
803,Negatif,ujung,1
804,Negatif,ulah,1
805,Negatif,ultramen,1
806,Negatif,unduh,1
807,Negatif,untung,1
808,Negatif,uopooooo,1
809,Negatif,us,1
810,Negatif,usah,1
811,Negatif,useetv,1
812,Negatif,v,1
813,Negatif,valley,1
814,Negatif,via,1
815,Negatif,vibes,1
816,Negatif,voc,1
817,Negatif,voucher,1
818,Negatif,waahh,1
819,Negatif,wajahku,1
820,Negatif,war,1
821,Negatif,watashi,1
822,Negatif,webinar,1
823,Negatif,whatsapp,1
824,Negatif,wifimu,1
825,Negatif,wifinya,1
826,Negatif,wkekekw,1
827,Negatif,woi,1
828,Negatif,woiiii,1
829,Negatif,world,1
830,Negatif,wow,1
831,Negatif,woy,1
832,Negatif,woyyla,1
